0,-0.859985,36862,5622,5827,5807,5820,5598,-111,0
10,-0.860031,34215,5907,6512,6371,6547,5984,-111,3
20,-0.859985,32411,6196,6951,6800,6994,6184,-111,0
30,-0.859985,31034,6331,7292,7156,7211,6512,-111,0
40,-0.860001,29791,6438,7706,7483,7549,6569,-111,1
50,-0.859985,28913,6509,7787,7756,7825,6746,-111,0
60,-0.859985,28139,6735,7984,8000,7966,6712,-111,0
70,-0.859985,27504,6755,8095,8271,8096,6815,-111,0
80,-0.859985,26823,6837,8304,8486,8208,6878,-111,0
90,-0.860001,26252,7041,8417,8594,8336,6896,-111,1
100,-0.859985,25632,7172,8499,8746,8431,7056,-111,0
110,-0.860001,25077,7159,8544,8895,8634,7227,-111,1
120,-0.859985,24561,7303,8668,8948,8777,7279,-111,0
130,-0.859985,24037,7434,8823,8913,8903,7426,-111,0
140,-0.860001,23532,7442,9037,9112,8879,7534,-111,1
150,-0.860001,23276,7620,9004,9385,8884,7367,-111,1
160,-0.860001,22934,7635,9138,9466,8904,7459,-111,1
170,-0.859985,22555,7662,9207,9499,9100,7513,-111,0
180,-0.860001,22214,7843,9245,9531,9251,7452,-111,1
190,-0.860001,22009,7954,9221,9428,9349,7575,-111,1
200,-0.859985,21692,7862,9336,9513,9491,7642,-111,0
210,-0.859985,21494,7921,9514,9592,9398,7617,-111,0
220,-0.859985,21195,7810,9582,9752,9546,7651,-111,0
230,-0.859985,20920,7901,9639,9664,9590,7822,-111,0
240,-0.859985,20614,7835,9827,9819,9659,7782,-111,0
250,-0.860016,20376,7859,9899,9891,9658,7853,-111,2
260,-0.859985,20206,7826,9868,10019,9710,7907,-111,0
270,-0.859985,20056,7822,9834,10157,9612,8055,-111,0
280,-0.859985,19873,7932,9829,10053,9733,8116,-111,0
290,-0.859985,19770,7929,9896,10044,9829,8068,-111,0
300,-0.859985,19501,8046,10015,9941,9896,8137,-111,0
310,-0.859985,19235,8055,9980,10084,9973,8209,-111,0
320,-0.859985,19030,8180,10035,10068,9999,8224,-111,0
330,-0.859985,18803,8200,10140,10127,10096,8170,-111,0
340,-0.859985,18672,8189,10134,10223,10037,8281,-111,0
350,-0.859985,18530,8233,10286,10239,10003,8245,-111,0
360,-0.859985,18436,8281,10202,10147,10226,8244,-111,0
370,-0.859985,18180,8124,10395,10222,10363,8252,-111,0
380,-0.859985,18023,8148,10472,10322,10335,8236,-111,0
390,-0.859985,17766,8288,10572,10342,10374,8194,-111,0
400,-0.859985,17651,8337,10414,10446,10408,8280,-111,0
410,-0.859985,17595,8328,10461,10499,10549,8104,-111,0
420,-0.859985,17412,8369,10350,10697,10518,8190,-111,0
430,-0.860001,17387,8507,10383,10579,10439,8241,-111,1
440,-0.859985,17226,8632,10289,10418,10666,8305,-111,0
450,-0.859985,17066,8692,10297,10497,10595,8389,-111,0
460,-0.860001,16823,8811,10362,10372,10641,8527,-111,1
470,-0.860016,16808,8835,10359,10319,10676,8539,-111,2
480,-0.859985,16647,8755,10520,10312,10653,8649,-111,0
490,-0.859985,16491,8834,10471,10389,10664,8687,-111,0
500,-0.860001,16378,8953,10483,10315,10805,8602,-111,1
510,-0.859985,16275,8879,10535,10381,10882,8584,-111,0
520,-0.859985,16177,8854,10553,10317,10929,8706,-111,0
530,-0.860001,16090,8919,10689,10324,10954,8560,-111,1
540,-0.859985,15906,8981,10468,10511,11021,8649,-111,0
550,-0.859985,15956,8975,10484,10379,11007,8735,-111,0
560,-0.859985,15886,9019,10547,10305,10976,8803,-111,0
570,-0.859985,15816,8962,10555,10323,10955,8925,-111,0
580,-0.859985,15660,9013,10514,10381,11084,8884,-111,0
590,-0.859985,15559,9036,10582,10347,11093,8919,-111,0
600,-0.859985,15499,9044,10631,10391,11062,8909,-111,0
610,-0.859985,15378,8994,10655,10465,11073,8971,-111,0
620,-0.859985,15443,9088,10566,10440,11075,8924,-111,0
630,-0.860001,15439,8948,10554,10415,11295,8885,-111,1
640,-0.860001,15382,8989,10585,10338,11344,8898,-111,1
650,-0.859985,15265,9110,10574,10360,11220,9007,-111,0
660,-0.859985,15210,9135,10559,10369,11201,9062,-111,0
670,-0.859985,15172,9037,10636,10311,11249,9131,-111,0
680,-0.859985,15023,9227,10669,10331,11236,9050,-111,0
690,-0.859985,14978,9262,10740,10324,11095,9137,-111,0
700,-0.859985,14789,9286,10877,10443,10977,9164,-111,0
710,-0.859985,14756,9205,10911,10428,11172,9064,-111,0
720,-0.859985,14678,9250,10877,10452,11214,9065,-111,0
730,-0.859985,14647,9282,10886,10523,11176,9022,-111,0
740,-0.859985,14654,9218,10817,10565,11271,9011,-111,0
750,-0.859985,14607,9329,10715,10609,11233,9043,-111,0
760,-0.859985,14604,9301,10715,10570,11275,9071,-111,0
770,-0.860001,14450,9434,10712,10705,11160,9075,-111,1
780,-0.859985,14546,9358,10732,10677,11209,9014,-111,0
790,-0.859985,14418,9416,10771,10650,11180,9101,-111,0
800,-0.859985,14277,9529,10667,10854,11145,9064,-111,0
810,-0.859985,14225,9457,10734,10966,10923,9231,-111,0
820,-0.860031,14166,9515,10793,10873,10921,9268,-111,3
830,-0.859985,14036,9528,10830,10925,10863,9354,-111,0
840,-0.859985,13961,9643,10762,10942,10835,9393,-111,0
850,-0.859985,14024,9532,10770,11025,10803,9382,-111,0
860,-0.859985,13887,9566,10897,10871,10917,9398,-111,0
870,-0.859985,13939,9528,10794,11032,10906,9337,-111,0
880,-0.859985,13951,9534,10816,10976,11005,9254,-111,0
890,-0.859985,13936,9703,10870,10813,10909,9305,-111,0
900,-0.860016,13791,9729,10899,10864,10872,9381,-111,2
910,-0.860001,13710,9673,10905,10851,10822,9575,-111,1
920,-0.859985,13725,9668,10873,10854,10840,9576,-111,0
930,-0.859985,13549,9684,10904,10951,10781,9667,-111,0
940,-0.859985,13581,9627,10886,10868,10717,9857,-111,0
950,-0.860016,13501,9712,10931,10844,10825,9723,-111,2
960,-0.859985,13447,9809,10840,10895,10691,9854,-111,0
970,-0.860001,13398,9818,10838,10996,10662,9824,-111,1
980,-0.859985,13337,9786,10822,11095,10598,9898,-111,0
990,-0.859985,13308,9861,10767,11174,10579,9847,-111,0
1000,-0.860001,13319,9920,10836,11180,10500,9781,-111,1
1010,-0.859985,13146,9973,10845,11156,10489,9927,-111,0
1020,-0.859985,13138,9861,10830,11232,10529,9946,-111,0
1030,-0.859985,13163,9814,10868,11229,10535,9927,-111,0
1040,-0.860001,13284,9873,10850,11130,10581,9818,-111,1
1050,-0.859985,13087,9852,10978,11167,10543,9909,-111,0
