0,-0.859436,36735,5771,5790,5970,5746,5524,-111,0
10,-0.859451,34097,6155,6471,6469,6490,5854,-111,1
20,-0.859436,32269,6427,7085,6742,6860,6153,-111,0
30,-0.859436,30933,6520,7423,7073,7205,6382,-111,0
40,-0.859436,29871,6630,7645,7328,7546,6516,-111,0
50,-0.859467,28936,6710,7857,7637,7861,6535,-111,2
60,-0.859497,28057,6872,8059,7721,8084,6743,-111,4
70,-0.859436,27386,6889,8198,7920,8325,6818,-111,0
80,-0.859436,26710,6882,8303,8290,8442,6909,-111,0
90,-0.859451,26093,6907,8657,8527,8369,6983,-111,1
100,-0.859436,25679,6924,8757,8688,8423,7065,-111,0
110,-0.859451,25111,7073,8918,8837,8516,7081,-111,1
120,-0.859436,24553,7220,8966,8882,8627,7288,-111,0
130,-0.859467,24176,7361,9060,8944,8730,7265,-111,2
140,-0.859436,23683,7488,9125,9233,8753,7254,-111,0
150,-0.859436,23366,7559,9303,9214,8962,7132,-111,0
160,-0.859436,22835,7718,9345,9262,9082,7294,-111,0
170,-0.859467,22504,7721,9445,9331,9240,7295,-111,2
180,-0.859436,22146,7772,9447,9370,9299,7502,-111,0
190,-0.859436,21767,7987,9428,9459,9331,7564,-111,0
200,-0.859451,21449,7884,9569,9713,9356,7565,-111,1
210,-0.859436,21208,7823,9561,9914,9450,7580,-111,0
220,-0.859436,21056,7862,9590,9909,9465,7654,-111,0
230,-0.859451,20742,7819,9719,9991,9626,7639,-111,1
240,-0.859451,20355,7864,9918,10002,9608,7789,-111,1
250,-0.859436,20119,7889,10023,10012,9569,7924,-111,0
260,-0.859497,19907,8010,9961,10065,9555,8038,-111,4
270,-0.859436,19693,8208,9868,10073,9608,8086,-111,0
280,-0.859436,19520,8085,9891,10111,9651,8278,-111,0
290,-0.859436,19324,8173,9897,10258,9580,8304,-111,0
300,-0.859436,19039,8294,10079,10124,9597,8403,-111,0
310,-0.859436,18790,8297,10151,10280,9659,8359,-111,0
320,-0.859436,18567,8345,10142,10329,9685,8468,-111,0
330,-0.859482,18443,8406,10069,10413,9694,8511,-111,3
340,-0.859436,18305,8628,10007,10449,9712,8435,-111,0
350,-0.859436,17974,8670,10124,10522,9738,8508,-111,0
360,-0.859451,17920,8668,10271,10416,9736,8525,-111,1
370,-0.859451,17753,8621,10331,10462,9688,8681,-111,1
380,-0.859482,17651,8678,10366,10292,9954,8595,-111,3
390,-0.859451,17585,8719,10293,10341,10061,8537,-111,1
400,-0.859436,17324,8781,10323,10356,10132,8620,-111,0
410,-0.859436,17247,8765,10384,10384,10103,8653,-111,0
420,-0.859436,16960,8860,10360,10505,10209,8642,-111,0
430,-0.859436,16815,8937,10358,10528,10198,8700,-111,0
440,-0.859436,16678,8935,10359,10549,10187,8828,-111,0
450,-0.859436,16690,8795,10387,10683,10235,8746,-111,0
460,-0.859436,16439,8935,10477,10623,10240,8822,-111,0
470,-0.859436,16530,8876,10450,10648,10311,8721,-111,0
480,-0.859467,16532,8982,10450,10692,10161,8719,-111,2
490,-0.859436,16428,8941,10443,10673,10237,8814,-111,0
500,-0.859436,16409,8875,10556,10676,10184,8836,-111,0
510,-0.859436,16338,9092,10375,10744,10254,8733,-111,0
520,-0.859436,16267,9085,10436,10815,10144,8789,-111,0
530,-0.859436,16224,9039,10408,10775,10182,8908,-111,0
540,-0.859451,16026,8926,10505,10798,10358,8923,-111,1
550,-0.859451,15982,8894,10603,10693,10470,8894,-111,1
560,-0.859436,15837,8891,10652,10666,10424,9066,-111,0
570,-0.859451,15775,8993,10678,10730,10335,9025,-111,1
580,-0.859467,15633,9066,10625,10766,10406,9040,-111,2
590,-0.859436,15650,8943,10649,10802,10494,8998,-111,0
600,-0.859436,15661,8978,10606,10810,10522,8959,-111,0
610,-0.859436,15492,8908,10747,10835,10536,9018,-111,0
620,-0.859436,15445,9041,10811,10799,10418,9022,-111,0
630,-0.859451,15379,9049,10854,10784,10467,9003,-111,1
640,-0.859436,15435,9083,10881,10706,10467,8964,-111,0
650,-0.859436,15342,9021,10930,10830,10382,9031,-111,0
660,-0.859436,15224,9101,10917,10828,10410,9056,-111,0
670,-0.859436,15193,9208,10880,10845,10446,8964,-111,0
680,-0.859436,15222,9281,10789,10790,10537,8917,-111,0
690,-0.859436,15248,9308,10739,10604,10599,9038,-111,0
700,-0.859436,15102,9279,10857,10616,10642,9040,-111,0
710,-0.859451,14905,9279,10898,10715,10678,9061,-111,1
720,-0.859436,14888,9288,11014,10524,10735,9087,-111,0
730,-0.859436,14863,9354,10965,10588,10750,9016,-111,0
740,-0.859436,14805,9362,10881,10623,10853,9012,-111,0
750,-0.859482,14744,9386,10879,10596,10916,9015,-111,3
760,-0.859436,14731,9411,10895,10543,10935,9021,-111,0
770,-0.859436,14630,9498,10916,10578,10827,9087,-111,0
780,-0.859436,14458,9449,11044,10626,10774,9185,-111,0
790,-0.859436,14350,9399,11046,10628,10746,9367,-111,0
800,-0.859451,14193,9508,11035,10662,10614,9524,-111,1
810,-0.859436,14124,9492,10935,10676,10902,9407,-111,0
820,-0.859436,14037,9626,10860,10679,10983,9351,-111,0
830,-0.859436,14053,9691,10844,10650,10855,9443,-111,0
840,-0.859451,14055,9601,10829,10716,10940,9395,-111,1
850,-0.859436,14112,9418,10823,10752,10922,9509,-111,0
860,-0.859451,14049,9582,10775,10820,10801,9509,-111,1
870,-0.859436,13949,9692,10744,10898,10765,9488,-111,0
880,-0.859467,13828,9656,10850,10815,10834,9553,-111,2
890,-0.859436,13685,9602,10833,10948,10931,9537,-111,0
900,-0.859436,13693,9646,10892,10914,10849,9542,-111,0
910,-0.859451,13725,9688,10839,10774,10922,9588,-111,1
920,-0.859436,13531,9747,10873,10799,10971,9615,-111,0
930,-0.859436,13583,9746,10979,10952,10800,9476,-111,0
940,-0.859436,13584,9705,10971,11037,10887,9352,-111,0
950,-0.859436,13491,9816,10938,10889,10879,9523,-111,0
960,-0.859436,13399,9745,10983,10942,10871,9596,-111,0
970,-0.859436,13410,9771,10865,10960,10837,9693,-111,0
980,-0.859436,13454,9673,10809,11019,10877,9704,-111,0
990,-0.859436,13423,9752,10865,10988,10930,9578,-111,0
1000,-0.859436,13392,9740,10809,11062,10918,9615,-111,0
1010,-0.859436,13267,9642,10831,11058,11040,9698,-111,0
1020,-0.859436,13277,9559,10888,11127,10982,9703,-111,0
1030,-0.859436,13288,9675,10784,11082,10924,9783,-111,0
1040,-0.859436,13332,9585,10808,11199,10899,9713,-111,0
1050,-0.859436,13200,9688,10845,11100,10999,9704,-111,0
1060,-0.859436,13320,9764,10905,11084,10981,9482,-111,0
1070,-0.859436,13290,9790,10836,11141,10976,9503,-111,0
1080,-0.859436,13218,9707,10945,11088,10988,9590,-111,0
1090,-0.859436,13186,9637,10924,11084,11013,9692,-111,0
1100,-0.859436,13101,9744,10904,11022,11028,9737,-111,0
1110,-0.859436,13112,9747,11032,11111,10923,9611,-111,0
1120,-0.859436,12863,9777,10970,11161,10978,9787,-111,0
1130,-0.859436,12579,9926,11011,11152,11036,9832,-111,0
1140,-0.859436,12706,9863,10997,11066,11080,9824,-111,0
1150,-0.859436,12652,9920,10998,11083,11000,9883,-111,0
1160,-0.859436,12642,9970,11044,10950,10959,9971,-111,0
1170,-0.859436,12526,9989,11092,10991,10989,9949,-111,0
1180,-0.859436,12464,10062,11050,10918,11190,9852,-111,0
1190,-0.859451,12543,10009,10918,11026,11211,9829,-111,1
1200,-0.859436,12494,10070,11102,10918,11244,9708,-111,0
1210,-0.859436,12583,10036,11093,10906,11201,9717,-111,0
1220,-0.859436,12584,10032,10949,10976,11276,9719,-111,0
1230,-0.859436,12620,10046,10999,10985,11144,9742,-111,0
1240,-0.859451,12584,9942,11001,10969,11221,9819,-111,1
1250,-0.859436,12453,9972,11123,11003,11148,9837,-111,0
1260,-0.859436,12505,9915,11002,10971,11277,9866,-111,0
1270,-0.859482,12502,9954,11096,10948,11193,9843,-111,3
1280,-0.859436,12498,9915,11061,10930,11204,9928,-111,0
1290,-0.859436,12589,9938,11106,10807,11336,9760,-111,0
1300,-0.859451,12675,9828,11032,10874,11305,9822,-111,1
1310,-0.859436,12604,9787,11079,11010,11288,9768,-111,0
1320,-0.859451,12472,9865,11016,11121,11269,9793,-111,1
1330,-0.859436,12533,9856,10982,11032,11341,9792,-111,0
1340,-0.859436,12572,9826,11023,11096,11355,9664,-111,0
1350,-0.859436,12403,9874,11184,11164,11216,9695,-111,0
1360,-0.859436,12422,9879,11171,10991,11073,10000,-111,0
1370,-0.859436,12334,10011,11047,10823,11367,9954,-111,0
1380,-0.859436,12238,10020,10977,10793,11468,10040,-111,0
1390,-0.859436,12227,10089,11063,10785,11348,10024,-111,0
1400,-0.859451,12288,10045,10936,10769,11466,10032,-111,1
1410,-0.859436,12306,10088,10915,10784,11538,9905,-111,0
1420,-0.859436,12284,10077,10888,10842,11582,9863,-111,0
1430,-0.859451,12230,10162,10912,10801,11606,9825,-111,1
1440,-0.859436,12163,10161,11150,10750,11546,9766,-111,0
1450,-0.859436,12156,10139,11107,10811,11370,9953,-111,0
1460,-0.859436,12106,10129,11232,10672,11429,9968,-111,0
1470,-0.859436,12041,10233,11122,10783,11524,9833,-111,0
1480,-0.859451,11983,10249,11213,10732,11602,9757,-111,1
1490,-0.859436,12135,10118,11350,10626,11529,9778,-111,0
1500,-0.859436,12200,10103,11150,10655,11490,9938,-111,0
1510,-0.859467,12163,10233,11098,10625,11515,9902,-111,2
1520,-0.859436,12084,10182,11115,10665,11581,9909,-111,0
1530,-0.859436,12049,10216,11187,10582,11547,9955,-111,0
1540,-0.859451,11938,10134,11200,10549,11625,10090,-111,1
1550,-0.859451,11996,10105,11361,10537,11475,10062,-111,1
1560,-0.859436,12030,10104,11346,10522,11415,10119,-111,0
1570,-0.859451,12072,10109,11397,10542,11331,10085,-111,1
1580,-0.859482,11927,10065,11349,10600,11325,10270,-111,3
1590,-0.859436,11823,10004,11381,10595,11335,10398,-111,0
1600,-0.859436,11852,10054,11310,10587,11378,10355,-111,0
1610,-0.859436,11791,10121,11227,10681,11355,10361,-111,0
1620,-0.859436,11668,10169,11202,10639,11432,10426,-111,0
1630,-0.859436,11662,10232,11271,10668,11352,10351,-111,0
1640,-0.859436,11658,10197,11106,10633,11539,10403,-111,0
1650,-0.859436,11473,10395,11027,10678,11583,10380,-111,0
1660,-0.859467,11451,10360,11062,10863,11574,10226,-111,2
1670,-0.859436,11526,10425,10992,10979,11407,10207,-111,0
1680,-0.859436,11452,10435,11047,10862,11374,10366,-111,0
1690,-0.859451,11512,10500,11061,10742,11415,10306,-111,1
1700,-0.859436,11488,10461,11063,10869,11394,10261,-111,0
1710,-0.859467,11633,10350,11012,10856,11421,10264,-111,2
1720,-0.859436,11649,10416,10879,10912,11468,10212,-111,0
1730,-0.859467,11593,10368,10937,10815,11562,10261,-111,2
1740,-0.859451,11644,10355,11006,10868,11431,10232,-111,1
1750,-0.859436,11590,10336,10991,10953,11318,10348,-111,0
1760,-0.859436,11613,10380,11023,10858,11251,10411,-111,0
1770,-0.859436,11534,10408,11028,10833,11248,10485,-111,0
1780,-0.859436,11508,10299,11015,10958,11175,10581,-111,0
1790,-0.859436,11610,10285,10795,10985,11250,10611,-111,0
1800,-0.859436,11606,10274,10776,10923,11300,10657,-111,0
1810,-0.859436,11510,10279,10960,10906,11247,10634,-111,0
1820,-0.859436,11420,10252,11158,10738,11267,10701,-111,0
1830,-0.859467,11428,10318,11104,10799,11237,10650,-111,2
1840,-0.859436,11518,10303,11247,10748,11115,10605,-111,0
1850,-0.859467,11476,10289,11241,10680,11221,10629,-111,2
1860,-0.859436,11499,10319,11193,10657,11244,10624,-111,0
1870,-0.859436,11509,10238,11107,10815,11024,10843,-111,0
1880,-0.859436,11454,10348,11068,10809,10994,10863,-111,0
1890,-0.859436,11509,10301,11035,10721,11090,10880,-111,0
1900,-0.859451,11469,10374,11040,10784,11058,10811,-111,1
1910,-0.859451,11320,10352,11005,10950,11051,10858,-111,1
1920,-0.859436,11411,10208,11087,10966,11156,10708,-111,0
1930,-0.859497,11479,10125,11179,11006,10968,10779,-111,4
1940,-0.859436,11364,10125,11169,11009,10926,10943,-111,0
1950,-0.859436,11298,10248,11110,11001,10899,10980,-111,0
1960,-0.859451,11216,10369,11215,10917,10875,10944,-111,1
1970,-0.859436,11392,10330,11273,10870,10778,10893,-111,0
1980,-0.859436,11463,10336,11281,10753,10866,10837,-111,0
1990,-0.859436,11484,10374,11352,10655,10911,10760,-111,0
2000,-0.859436,11510,10375,11382,10583,10821,10865,-111,0
2010,-0.859436,11466,10325,11334,10635,10912,10864,-111,0
2020,-0.859436,11460,10342,11258,10621,11020,10835,-111,0
2030,-0.859436,11439,10434,11273,10609,11050,10731,-111,0
2040,-0.859436,11194,10541,11204,10729,11162,10706,-111,0
2050,-0.859436,11160,10529,11293,10679,11185,10690,-111,0
2060,-0.859436,11185,10520,11236,10716,11162,10717,-111,0
2070,-0.859436,11187,10658,11191,10667,11109,10724,-111,0
2080,-0.859451,11182,10659,11202,10750,11108,10635,-111,1
2090,-0.859436,10987,10695,11241,10727,11062,10824,-111,0
2100,-0.859451,11024,10622,11283,10831,10934,10842,-111,1
2110,-0.859451,11046,10703,11360,10789,10946,10692,-111,1
2120,-0.859436,10973,10707,11413,10815,10941,10687,-111,0
2130,-0.859436,11018,10556,11531,10705,10947,10779,-111,0
2140,-0.859436,11093,10553,11541,10676,10918,10755,-111,0
2150,-0.859436,11040,10606,11602,10718,10872,10698,-111,0
2160,-0.859436,10863,10696,11804,10647,10858,10668,-111,0
2170,-0.859436,10902,10743,11736,10699,10807,10649,-111,0
2180,-0.859436,10906,10732,11761,10698,10792,10647,-111,0
2190,-0.859436,10870,10700,11842,10681,10711,10732,-111,0
2200,-0.859436,10917,10704,11624,10699,10866,10726,-111,0
2210,-0.859436,10978,10628,11581,10760,10883,10706,-111,0
2220,-0.859436,10860,10655,11654,10693,10937,10737,-111,0
2230,-0.859436,10860,10778,11545,10702,10985,10666,-111,0
2240,-0.859436,10873,10725,11734,10620,10884,10700,-111,0
2250,-0.859451,10761,10833,11690,10598,10853,10801,-111,1
2260,-0.859436,10851,10726,11704,10609,10741,10905,-111,0
2270,-0.859436,10884,10619,11636,10567,10837,10993,-111,0
2280,-0.859436,10741,10653,11675,10779,10822,10866,-111,0
